,Unnamed: 0,number,contract_name,name,address,position,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,Unnamed: 0.1,distance,datetime,date,time,lat,lng
825,62.0,79.0,dublin,ECCLES STREET EAST,Eccles Street East,"{'lat': 53.358115, 'lng': -6.265601}",FALSE,FALSE,27,3,24,OPEN,1618824868000,62.0,,,,,,
826,63.0,69.0,dublin,GRAND CANAL DOCK,Grand Canal Dock,"{'lat': 53.342638, 'lng': -6.238695}",FALSE,FALSE,40,25,15,OPEN,1618824889000,63.0,,,,,,
827,64.0,25.0,dublin,MERRION SQUARE EAST,Merrion Square East,"{'lat': 53.339434, 'lng': -6.246548}",FALSE,FALSE,30,23,7,OPEN,1618824608000,64.0,,,,,,
828,65.0,51.0,dublin,YORK STREET WEST,York Street West,"{'lat': 53.339334, 'lng': -6.264699}",FALSE,FALSE,40,19,21,OPEN,1618824949000,65.0,,,,,,
829,66.0,37.0,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,"{'lat': 53.337494, 'lng': -6.26199}",FALSE,FALSE,30,23,7,OPEN,1618824666000,66.0,,,,,,
830,67.0,59.0,dublin,DENMARK STREET GREAT,Denmark Street Great,"{'lat': 53.35561, 'lng': -6.261397}",FALSE,FALSE,20,6,14,OPEN,1618824960000,67.0,,,,,,
831,68.0,95.0,dublin,ROYAL HOSPITAL,Royal Hospital,"{'lat': 53.343897, 'lng': -6.29706}",FALSE,FALSE,40,26,13,OPEN,1618824777000,68.0,,,,,,
832,69.0,94.0,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),"{'lat': 53.346985, 'lng': -6.297804}",FALSE,FALSE,40,32,8,OPEN,1618824763000,69.0,,,,,,
833,70.0,105.0,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),"{'lat': 53.355954, 'lng': -6.278378}",FALSE,FALSE,36,28,8,OPEN,1618824515000,70.0,,,,,,
834,71.0,36.0,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,"{'lat': 53.337824, 'lng': -6.256035}",FALSE,FALSE,40,25,15,OPEN,1618824825000,71.0,,,,,,
835,72.0,93.0,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),"{'lat': 53.346603, 'lng': -6.296924}",FALSE,FALSE,40,37,3,OPEN,1618824763000,72.0,,,,,,
836,73.0,22.0,dublin,TOWNSEND STREET,Townsend Street,"{'lat': 53.345922, 'lng': -6.254614}",FALSE,FALSE,20,15,5,OPEN,1618824940000,73.0,,,,,,
837,74.0,50.0,dublin,GEORGES LANE,George's Lane,"{'lat': 53.35023, 'lng': -6.279696}",FALSE,FALSE,40,31,9,OPEN,1618824549000,74.0,,,,,,
838,75.0,110.0,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,"{'lat': 53.356307, 'lng': -6.273717}",FALSE,FALSE,40,39,1,OPEN,1618824694000,75.0,,,,,,
839,76.0,12.0,dublin,ECCLES STREET,Eccles Street,"{'lat': 53.359246, 'lng': -6.269779}",FALSE,FALSE,20,17,3,OPEN,1618824750000,76.0,,,,,,
840,77.0,34.0,dublin,PORTOBELLO HARBOUR,Portobello Harbour,"{'lat': 53.330362, 'lng': -6.265163}",FALSE,FALSE,30,12,18,OPEN,1618824962000,77.0,,,,,,
841,78.0,78.0,dublin,MATER HOSPITAL,Mater Hospital,"{'lat': 53.359967, 'lng': -6.264828}",FALSE,FALSE,40,19,21,OPEN,1618824613000,78.0,,,,,,
842,79.0,2.0,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.356769, 'lng': -6.26814}",FALSE,FALSE,20,19,1,OPEN,1618825005000,79.0,,,,,,
843,80.0,75.0,dublin,JAMES STREET,James Street,"{'lat': 53.343456, 'lng': -6.287409}",FALSE,FALSE,40,29,10,OPEN,1618825011000,80.0,,,,,,
844,81.0,111.0,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,"{'lat': 53.356717, 'lng': -6.256359}",FALSE,FALSE,40,37,3,OPEN,1618824550000,81.0,,,,,,
845,82.0,26.0,dublin,MERRION SQUARE WEST,Merrion Square West,"{'lat': 53.339764, 'lng': -6.251988}",FALSE,FALSE,20,5,15,OPEN,1618824898000,82.0,,,,,,
846,83.0,65.0,dublin,CONVENTION CENTRE,Convention Centre,"{'lat': 53.34744, 'lng': -6.238523}",FALSE,FALSE,40,36,3,OPEN,1618825001000,83.0,,,,,,
847,84.0,15.0,dublin,HARDWICKE STREET,Hardwicke Street,"{'lat': 53.355473, 'lng': -6.264423}",FALSE,FALSE,16,11,5,OPEN,1618824534000,84.0,,,,,,
848,85.0,86.0,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,24,14,OPEN,1618824642000,85.0,,,,,,
849,86.0,10.0,dublin,DAME STREET,Dame Street,"{'lat': 53.344007, 'lng': -6.266802}",FALSE,FALSE,16,4,12,OPEN,1618825039000,86.0,,,,,,
850,87.0,100.0,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),"{'lat': 53.347106, 'lng': -6.292041}",FALSE,FALSE,25,24,1,OPEN,1618824651000,87.0,,,,,,
851,88.0,24.0,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,"{'lat': 53.352149, 'lng': -6.260533}",FALSE,FALSE,20,13,7,OPEN,1618824841000,88.0,,,,,,
852,89.0,64.0,dublin,SANDWITH STREET,Sandwith Street,"{'lat': 53.345203, 'lng': -6.247163}",FALSE,FALSE,40,32,8,OPEN,1618824522000,89.0,,,,,,
853,90.0,109.0,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,"{'lat': 53.353331, 'lng': -6.249319}",FALSE,FALSE,29,18,11,OPEN,1618824761000,90.0,,,,,,
854,91.0,85.0,dublin,ROTHE ABBEY,Rothe Abbey,"{'lat': 53.338776, 'lng': -6.30395}",FALSE,FALSE,35,23,12,OPEN,1618824811000,91.0,,,,,,
855,92.0,107.0,dublin,CHARLEVILLE ROAD,Charleville Road,"{'lat': 53.359157, 'lng': -6.281866}",FALSE,FALSE,40,28,12,OPEN,1618824980000,92.0,,,,,,
856,93.0,33.0,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,"{'lat': 53.349013, 'lng': -6.260311}",FALSE,FALSE,23,3,20,OPEN,1618825038000,93.0,,,,,,
857,94.0,44.0,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,"{'lat': 53.358437, 'lng': -6.260641}",FALSE,FALSE,30,8,22,OPEN,1618824949000,94.0,,,,,,
858,95.0,89.0,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,"{'lat': 53.335211, 'lng': -6.2509}",FALSE,FALSE,40,26,14,OPEN,1618824865000,95.0,,,,,,
859,96.0,57.0,dublin,GRATTAN STREET,Grattan Street,"{'lat': 53.339629, 'lng': -6.243778}",FALSE,FALSE,23,13,10,OPEN,1618824661000,96.0,,,,,,
860,97.0,80.0,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),"{'lat': 53.341359, 'lng': -6.292951}",FALSE,FALSE,40,12,28,OPEN,1618825036000,97.0,,,,,,
861,98.0,41.0,dublin,HARCOURT TERRACE,Harcourt Terrace,"{'lat': 53.332763, 'lng': -6.257942}",FALSE,FALSE,20,6,14,OPEN,1618824489000,98.0,,,,,,
862,99.0,3.0,dublin,BOLTON STREET,Bolton Street,"{'lat': 53.351182, 'lng': -6.269859}",FALSE,FALSE,20,18,2,OPEN,1618824679000,99.0,,,,,,
863,100.0,40.0,dublin,JERVIS STREET,Jervis Street,"{'lat': 53.3483, 'lng': -6.266651}",FALSE,FALSE,21,8,13,OPEN,1618824931000,100.0,,,,,,
864,101.0,29.0,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,11,17,OPEN,1618824821000,101.0,,,,,,
865,102.0,103.0,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),"{'lat': 53.354663, 'lng': -6.278681}",FALSE,FALSE,40,30,10,OPEN,1618824697000,102.0,,,,,,
866,103.0,28.0,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,"{'lat': 53.356299, 'lng': -6.258586}",FALSE,FALSE,30,13,16,OPEN,1618824749000,103.0,,,,,,
867,104.0,39.0,dublin,WILTON TERRACE,Wilton Terrace,"{'lat': 53.332383, 'lng': -6.252717}",FALSE,FALSE,20,12,8,OPEN,1618824758000,104.0,,,,,,
868,105.0,83.0,dublin,EMMET ROAD,Emmet Road,"{'lat': 53.340714, 'lng': -6.308191}",FALSE,FALSE,40,28,12,OPEN,1618824513000,105.0,,,,,,
869,106.0,92.0,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),"{'lat': 53.347802, 'lng': -6.292432}",FALSE,FALSE,40,24,16,OPEN,1618824839000,106.0,,,,,,
870,107.0,21.0,dublin,LEINSTER STREET SOUTH,Leinster Street South,"{'lat': 53.34218, 'lng': -6.254485}",FALSE,FALSE,30,22,8,OPEN,1618824606000,107.0,,,,,,
871,108.0,88.0,dublin,BLACKHALL PLACE,Blackhall Place,"{'lat': 53.3488, 'lng': -6.281637}",FALSE,FALSE,30,26,4,OPEN,1618824825000,108.0,,,,,,
872,0.0,42.0,dublin,SMITHFIELD NORTH,Smithfield North,"{'lat': 53.349562, 'lng': -6.278198}",FALSE,FALSE,30,4,26,OPEN,1618985008000,0.0,,,,,,
873,1.0,30.0,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,19,1,OPEN,1618984753000,1.0,,,,,,
874,2.0,54.0,dublin,CLONMEL STREET,Clonmel Street,"{'lat': 53.336021, 'lng': -6.26298}",FALSE,FALSE,33,29,4,OPEN,1618985026000,2.0,,,,,,
875,3.0,108.0,dublin,AVONDALE ROAD,Avondale Road,"{'lat': 53.359405, 'lng': -6.276142}",FALSE,FALSE,40,22,18,OPEN,1618985072000,3.0,,,,,,
876,4.0,56.0,dublin,MOUNT STREET LOWER,Mount Street Lower,"{'lat': 53.33796, 'lng': -6.24153}",FALSE,FALSE,40,34,6,OPEN,1618984705000,4.0,,,,,,
877,5.0,6.0,dublin,CHRISTCHURCH PLACE,Christchurch Place,"{'lat': 53.343368, 'lng': -6.27012}",FALSE,FALSE,20,20,0,OPEN,1618984843000,5.0,,,,,,
878,6.0,18.0,dublin,GRANTHAM STREET,Grantham Street,"{'lat': 53.334123, 'lng': -6.265436}",FALSE,FALSE,30,28,2,OPEN,1618984674000,6.0,,,,,,
879,7.0,32.0,dublin,PEARSE STREET,Pearse Street,"{'lat': 53.344304, 'lng': -6.250427}",FALSE,FALSE,30,22,8,OPEN,1618984534000,7.0,,,,,,
880,8.0,52.0,dublin,YORK STREET EAST,York Street East,"{'lat': 53.338755, 'lng': -6.262003}",FALSE,FALSE,32,23,9,OPEN,1618984649000,8.0,,,,,,
881,9.0,48.0,dublin,EXCISE WALK,Excise Walk,"{'lat': 53.347777, 'lng': -6.244239}",FALSE,FALSE,40,27,13,OPEN,1618984942000,9.0,,,,,,
882,10.0,13.0,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,"{'lat': 53.336074, 'lng': -6.252825}",FALSE,FALSE,30,20,10,OPEN,1618985035000,10.0,,,,,,
883,11.0,43.0,dublin,PORTOBELLO ROAD,Portobello Road,"{'lat': 53.330091, 'lng': -6.268044}",FALSE,FALSE,30,22,8,OPEN,1618984924000,11.0,,,,,,
884,12.0,31.0,dublin,PARNELL STREET,Parnell Street,"{'lat': 53.350929, 'lng': -6.265125}",FALSE,FALSE,20,11,9,OPEN,1618984702000,12.0,,,,,,
885,13.0,98.0,dublin,FREDERICK STREET SOUTH,Frederick Street South,"{'lat': 53.341515, 'lng': -6.256853}",FALSE,FALSE,40,39,1,OPEN,1618984484000,13.0,,,,,,
886,14.0,23.0,dublin,CUSTOM HOUSE,Custom House,"{'lat': 53.348279, 'lng': -6.254662}",FALSE,FALSE,30,12,18,OPEN,1618984904000,14.0,,,,,,
887,15.0,106.0,dublin,RATHDOWN ROAD,Rathdown Road,"{'lat': 53.35893, 'lng': -6.280337}",FALSE,FALSE,40,27,13,OPEN,1618984937000,15.0,,,,,,
888,16.0,112.0,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,23,7,OPEN,1618984956000,16.0,,,,,,
889,17.0,68.0,dublin,HANOVER QUAY,Hanover Quay,"{'lat': 53.344115, 'lng': -6.237153}",FALSE,FALSE,40,26,14,OPEN,1618984846000,17.0,,,,,,
890,18.0,74.0,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,11,19,OPEN,1618985029000,18.0,,,,,,
891,19.0,87.0,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,"{'lat': 53.347477, 'lng': -6.28525}",FALSE,FALSE,38,29,9,OPEN,1618984861000,19.0,,,,,,
892,20.0,84.0,dublin,BROOKFIELD ROAD,Brookfield Road,"{'lat': 53.339005, 'lng': -6.300217}",FALSE,FALSE,30,14,16,OPEN,1618985012000,20.0,,,,,,
893,21.0,90.0,dublin,BENSON STREET,Benson Street,"{'lat': 53.344153, 'lng': -6.233451}",FALSE,FALSE,40,22,18,OPEN,1618984858000,21.0,,,,,,
894,22.0,11.0,dublin,EARLSFORT TERRACE,Earlsfort Terrace,"{'lat': 53.334295, 'lng': -6.258503}",FALSE,FALSE,30,19,11,OPEN,1618984782000,22.0,,,,,,
895,23.0,17.0,dublin,GOLDEN LANE,Golden Lane,"{'lat': 53.340803, 'lng': -6.267732}",FALSE,FALSE,20,17,3,OPEN,1618984761000,23.0,,,,,,
896,24.0,45.0,dublin,DEVERELL PLACE,Deverell Place,"{'lat': 53.351464, 'lng': -6.255265}",FALSE,FALSE,30,8,21,OPEN,1618984788000,24.0,,,,,,
897,25.0,114.0,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),"{'lat': 53.333653, 'lng': -6.248345}",FALSE,FALSE,40,21,18,OPEN,1618984590000,25.0,,,,,,
898,26.0,72.0,dublin,JOHN STREET WEST,John Street West,"{'lat': 53.343105, 'lng': -6.277167}",FALSE,FALSE,31,23,8,OPEN,1618984571000,26.0,,,,,,
899,27.0,63.0,dublin,FENIAN STREET,Fenian Street,"{'lat': 53.341428, 'lng': -6.24672}",FALSE,FALSE,35,29,6,OPEN,1618984508000,27.0,,,,,,
900,28.0,113.0,dublin,MERRION SQUARE SOUTH,Merrion Square South,"{'lat': 53.338614, 'lng': -6.248606}",FALSE,FALSE,40,30,10,OPEN,1618985017000,28.0,,,,,,
901,29.0,91.0,dublin,SOUTH DOCK ROAD,South Dock Road,"{'lat': 53.341833, 'lng': -6.231291}",FALSE,FALSE,30,1,28,OPEN,1618984602000,29.0,,,,,,
902,30.0,99.0,dublin,CITY QUAY,City Quay,"{'lat': 53.346637, 'lng': -6.246154}",FALSE,FALSE,30,24,6,OPEN,1618984665000,30.0,,,,,,
903,31.0,9.0,dublin,EXCHEQUER STREET,Exchequer Street,"{'lat': 53.343034, 'lng': -6.263578}",FALSE,FALSE,24,17,7,OPEN,1618984962000,31.0,,,,,,
904,32.0,67.0,dublin,THE POINT,The Point,"{'lat': 53.346867, 'lng': -6.230852}",FALSE,FALSE,40,10,30,OPEN,1618985010000,32.0,,,,,,
905,33.0,116.0,dublin,BROADSTONE,Broadstone,"{'lat': 53.3547, 'lng': -6.272314}",FALSE,FALSE,30,13,17,OPEN,1618984536000,33.0,,,,,,
906,34.0,55.0,dublin,HATCH STREET,Hatch Street,"{'lat': 53.33403, 'lng': -6.260714}",FALSE,FALSE,36,24,12,OPEN,1618984958000,34.0,,,,,,
907,35.0,62.0,dublin,LIME STREET,Lime Street,"{'lat': 53.346026, 'lng': -6.243576}",FALSE,FALSE,40,31,9,OPEN,1618984693000,35.0,,,,,,
908,36.0,5.0,dublin,CHARLEMONT PLACE,Charlemont Street,"{'lat': 53.330662, 'lng': -6.260177}",FALSE,FALSE,40,38,2,OPEN,1618984642000,36.0,,,,,,
909,37.0,97.0,dublin,KILMAINHAM GAOL,Kilmainham Gaol,"{'lat': 53.342113, 'lng': -6.310015}",FALSE,FALSE,40,16,24,OPEN,1618984723000,37.0,,,,,,
910,38.0,61.0,dublin,HARDWICKE PLACE,Hardwicke Place,"{'lat': 53.357043, 'lng': -6.263232}",FALSE,FALSE,25,14,11,OPEN,1618984499000,38.0,,,,,,
911,39.0,77.0,dublin,WOLFE TONE STREET,Wolfe Tone Street,"{'lat': 53.348875, 'lng': -6.267459}",FALSE,FALSE,29,15,14,OPEN,1618985070000,39.0,,,,,,
912,40.0,73.0,dublin,FRANCIS STREET,Francis Street,"{'lat': 53.342081, 'lng': -6.275233}",FALSE,FALSE,30,17,13,OPEN,1618984730000,40.0,,,,,,
913,41.0,4.0,dublin,GREEK STREET,Greek Street,"{'lat': 53.346874, 'lng': -6.272976}",FALSE,FALSE,20,3,17,OPEN,1618984794000,41.0,,,,,,
914,42.0,49.0,dublin,GUILD STREET,Guild Street,"{'lat': 53.347932, 'lng': -6.240928}",FALSE,FALSE,40,27,13,OPEN,1618984704000,42.0,,,,,,
915,43.0,19.0,dublin,HERBERT PLACE,Herbert Place,"{'lat': 53.334432, 'lng': -6.245575}",FALSE,FALSE,30,23,7,OPEN,1618984543000,43.0,,,,,,
916,44.0,7.0,dublin,HIGH STREET,High Street,"{'lat': 53.343565, 'lng': -6.275071}",FALSE,FALSE,29,12,17,OPEN,1618984783000,44.0,,,,,,
917,45.0,102.0,dublin,WESTERN WAY,Western Way,"{'lat': 53.354929, 'lng': -6.269425}",FALSE,FALSE,40,21,19,OPEN,1618985033000,45.0,,,,,,
918,46.0,38.0,dublin,TALBOT STREET,Talbot Street,"{'lat': 53.350974, 'lng': -6.25294}",FALSE,FALSE,40,22,18,OPEN,1618984979000,46.0,,,,,,
919,47.0,53.0,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,32,8,OPEN,1618984880000,47.0,,,,,,
920,48.0,58.0,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,"{'lat': 53.339218, 'lng': -6.240642}",FALSE,FALSE,40,21,19,OPEN,1618985039000,48.0,,,,,,
921,49.0,66.0,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,24,16,OPEN,1618984967000,49.0,,,,,,
922,50.0,104.0,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),"{'lat': 53.355173, 'lng': -6.278424}",FALSE,FALSE,40,32,8,OPEN,1618984812000,50.0,,,,,,
923,51.0,101.0,dublin,KING STREET NORTH,King Street North,"{'lat': 53.350291, 'lng': -6.273507}",FALSE,FALSE,30,11,19,OPEN,1618984813000,51.0,,,,,,
924,52.0,115.0,dublin,KILLARNEY STREET,Killarney Street,"{'lat': 53.354845, 'lng': -6.247579}",FALSE,FALSE,30,11,19,OPEN,1618984632000,52.0,,,,,,
925,53.0,47.0,dublin,HERBERT STREET,Herbert Street,"{'lat': 53.335742, 'lng': -6.24551}",FALSE,FALSE,40,40,0,OPEN,1618984514000,53.0,,,,,,
926,54.0,117.0,dublin,HANOVER QUAY EAST,Hanover Quay East,"{'lat': 53.343653, 'lng': -6.231755}",FALSE,FALSE,40,35,5,OPEN,1618984880000,54.0,,,,,,
927,55.0,8.0,dublin,CUSTOM HOUSE QUAY,Custom House Quay,"{'lat': 53.347884, 'lng': -6.248048}",FALSE,FALSE,30,24,6,OPEN,1618984623000,55.0,,,,,,
928,56.0,27.0,dublin,MOLESWORTH STREET,Molesworth Street,"{'lat': 53.341288, 'lng': -6.258117}",FALSE,FALSE,20,18,2,OPEN,1618984653000,56.0,,,,,,
929,57.0,16.0,dublin,GEORGES QUAY,Georges Quay,"{'lat': 53.347508, 'lng': -6.252192}",FALSE,FALSE,20,20,0,OPEN,1618984883000,57.0,,,,,,
930,58.0,96.0,dublin,KILMAINHAM LANE,Kilmainham Lane,"{'lat': 53.341805, 'lng': -6.305085}",FALSE,FALSE,30,20,10,OPEN,1618984877000,58.0,,,,,,
931,59.0,82.0,dublin,MOUNT BROWN,Mount Brown,"{'lat': 53.341645, 'lng': -6.29719}",FALSE,FALSE,22,3,18,OPEN,1618985061000,59.0,,,,,,
932,60.0,76.0,dublin,MARKET STREET SOUTH,Market Street South,"{'lat': 53.342296, 'lng': -6.287661}",FALSE,FALSE,38,26,12,OPEN,1618985021000,60.0,,,,,,
933,61.0,71.0,dublin,KEVIN STREET,Kevin Street,"{'lat': 53.337757, 'lng': -6.267699}",FALSE,FALSE,40,22,18,OPEN,1618984676000,61.0,,,,,,
934,62.0,79.0,dublin,ECCLES STREET EAST,Eccles Street East,"{'lat': 53.358115, 'lng': -6.265601}",FALSE,FALSE,27,21,6,OPEN,1618984789000,62.0,,,,,,
935,63.0,69.0,dublin,GRAND CANAL DOCK,Grand Canal Dock,"{'lat': 53.342638, 'lng': -6.238695}",FALSE,FALSE,40,19,20,OPEN,1618984624000,63.0,,,,,,
936,64.0,25.0,dublin,MERRION SQUARE EAST,Merrion Square East,"{'lat': 53.339434, 'lng': -6.246548}",FALSE,FALSE,30,22,8,OPEN,1618984773000,64.0,,,,,,
937,65.0,51.0,dublin,YORK STREET WEST,York Street West,"{'lat': 53.339334, 'lng': -6.264699}",FALSE,FALSE,40,29,11,OPEN,1618984658000,65.0,,,,,,
938,66.0,37.0,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,"{'lat': 53.337494, 'lng': -6.26199}",FALSE,FALSE,30,19,11,OPEN,1618984738000,66.0,,,,,,
939,67.0,59.0,dublin,DENMARK STREET GREAT,Denmark Street Great,"{'lat': 53.35561, 'lng': -6.261397}",FALSE,FALSE,20,12,7,OPEN,1618984689000,67.0,,,,,,
940,68.0,95.0,dublin,ROYAL HOSPITAL,Royal Hospital,"{'lat': 53.343897, 'lng': -6.29706}",FALSE,FALSE,40,14,26,OPEN,1618984534000,68.0,,,,,,
941,69.0,94.0,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),"{'lat': 53.346985, 'lng': -6.297804}",FALSE,FALSE,40,34,6,OPEN,1618984872000,69.0,,,,,,
942,70.0,105.0,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),"{'lat': 53.355954, 'lng': -6.278378}",FALSE,FALSE,36,12,24,OPEN,1618984912000,70.0,,,,,,
943,71.0,36.0,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,"{'lat': 53.337824, 'lng': -6.256035}",FALSE,FALSE,40,35,5,OPEN,1618985066000,71.0,,,,,,
944,72.0,93.0,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),"{'lat': 53.346603, 'lng': -6.296924}",FALSE,FALSE,40,27,12,OPEN,1618984721000,72.0,,,,,,
945,73.0,22.0,dublin,TOWNSEND STREET,Townsend Street,"{'lat': 53.345922, 'lng': -6.254614}",FALSE,FALSE,20,18,2,OPEN,1618985070000,73.0,,,,,,
946,74.0,50.0,dublin,GEORGES LANE,George's Lane,"{'lat': 53.35023, 'lng': -6.279696}",FALSE,FALSE,40,16,24,OPEN,1618984689000,74.0,,,,,,
947,75.0,110.0,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,"{'lat': 53.356307, 'lng': -6.273717}",FALSE,FALSE,40,31,9,OPEN,1618984528000,75.0,,,,,,
948,76.0,12.0,dublin,ECCLES STREET,Eccles Street,"{'lat': 53.359246, 'lng': -6.269779}",FALSE,FALSE,20,7,13,OPEN,1618984581000,76.0,,,,,,
949,77.0,34.0,dublin,PORTOBELLO HARBOUR,Portobello Harbour,"{'lat': 53.330362, 'lng': -6.265163}",FALSE,FALSE,30,24,6,OPEN,1618984665000,77.0,,,,,,
950,78.0,78.0,dublin,MATER HOSPITAL,Mater Hospital,"{'lat': 53.359967, 'lng': -6.264828}",FALSE,FALSE,40,32,8,OPEN,1618984814000,78.0,,,,,,
951,79.0,2.0,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.356769, 'lng': -6.26814}",FALSE,FALSE,20,10,10,OPEN,1618984598000,79.0,,,,,,
952,80.0,75.0,dublin,JAMES STREET,James Street,"{'lat': 53.343456, 'lng': -6.287409}",FALSE,FALSE,40,30,10,OPEN,1618984613000,80.0,,,,,,
953,81.0,111.0,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,"{'lat': 53.356717, 'lng': -6.256359}",FALSE,FALSE,40,17,23,OPEN,1618984888000,81.0,,,,,,
954,82.0,26.0,dublin,MERRION SQUARE WEST,Merrion Square West,"{'lat': 53.339764, 'lng': -6.251988}",FALSE,FALSE,20,9,11,OPEN,1618984803000,82.0,,,,,,
955,83.0,65.0,dublin,CONVENTION CENTRE,Convention Centre,"{'lat': 53.34744, 'lng': -6.238523}",FALSE,FALSE,40,37,3,OPEN,1618984890000,83.0,,,,,,
956,84.0,15.0,dublin,HARDWICKE STREET,Hardwicke Street,"{'lat': 53.355473, 'lng': -6.264423}",FALSE,FALSE,16,3,13,OPEN,1618985019000,84.0,,,,,,
957,85.0,86.0,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,33,5,OPEN,1618984676000,85.0,,,,,,
958,86.0,10.0,dublin,DAME STREET,Dame Street,"{'lat': 53.344007, 'lng': -6.266802}",FALSE,FALSE,16,7,9,OPEN,1618985043000,86.0,,,,,,
959,87.0,100.0,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),"{'lat': 53.347106, 'lng': -6.292041}",FALSE,FALSE,25,1,24,OPEN,1618984748000,87.0,,,,,,
960,88.0,24.0,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,"{'lat': 53.352149, 'lng': -6.260533}",FALSE,FALSE,20,1,19,OPEN,1618984973000,88.0,,,,,,
961,89.0,64.0,dublin,SANDWITH STREET,Sandwith Street,"{'lat': 53.345203, 'lng': -6.247163}",FALSE,FALSE,40,30,10,OPEN,1618984903000,89.0,,,,,,
962,90.0,109.0,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,"{'lat': 53.353331, 'lng': -6.249319}",FALSE,FALSE,29,14,15,OPEN,1618984531000,90.0,,,,,,
963,91.0,85.0,dublin,ROTHE ABBEY,Rothe Abbey,"{'lat': 53.338776, 'lng': -6.30395}",FALSE,FALSE,35,19,16,OPEN,1618984603000,91.0,,,,,,
964,92.0,107.0,dublin,CHARLEVILLE ROAD,Charleville Road,"{'lat': 53.359157, 'lng': -6.281866}",FALSE,FALSE,40,30,10,OPEN,1618985055000,92.0,,,,,,
965,93.0,33.0,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,"{'lat': 53.349013, 'lng': -6.260311}",FALSE,FALSE,23,2,21,OPEN,1618985010000,93.0,,,,,,
966,94.0,44.0,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,"{'lat': 53.358437, 'lng': -6.260641}",FALSE,FALSE,30,17,13,OPEN,1618984517000,94.0,,,,,,
967,95.0,89.0,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,"{'lat': 53.335211, 'lng': -6.2509}",FALSE,FALSE,40,32,8,OPEN,1618984886000,95.0,,,,,,
968,96.0,57.0,dublin,GRATTAN STREET,Grattan Street,"{'lat': 53.339629, 'lng': -6.243778}",FALSE,FALSE,23,7,16,OPEN,1618984599000,96.0,,,,,,
